1867.291917,140.9396569,,2393.111478,150.7691751,,107440.6122,33608.01846,,3803.77978,431.5164506,,5225.391744,708.981858,,4376.764826,626.0006213
1832.776809,119.2005122,,2344.336134,147.2279481,,119859.5625,30519.1845,,3738.975648,369.8464646,,5168.585462,622.6957081,,4304.622451,512.5713491
1829.838913,98.7419606,,2340.088971,119.5609639,,119929.3592,20284.91387,,3759.950777,295.6569524,,5242.769016,506.6144882,,4339.563725,398.8999828
1833.990323,88.78920777,,2348.110755,99.64493249,,121847.1659,15607.59179,,3784.285924,244.6395592,,5315.283135,410.4158394,,4378.065088,314.2553187
1841.179294,78.65538398,,2359.426161,76.67837611,,123313.5772,12688.77413,,3808.271918,197.6699534,,5363.440636,324.754929,,4394.455881,249.7073846
1849.312556,77.07958485,,2365.96509,71.07960141,,124414.0528,9853.706494,,3820.026654,176.3886294,,5392.306344,278.7142114,,4417.194269,212.9107047
1857.316962,77.66413264,,2372.815727,64.4342568,,124987.2982,7938.042335,,3842.694371,156.8593614,,5414.02999,238.4792169,,4430.69753,185.7720089
1851.686597,147.2259848,,2356.52582,147.9302115,,125442.8305,6498.048452,,3824.81349,282.4771853,,5392.835915,408.2972691,,4396.616443,319.0171707
1865.467584,143.3695557,,2372.094164,129.5663427,,125835.8974,5508.482443,,3856.074201,253.6674386,,5439.775254,356.1659533,,4426.213443,292.6321101
1883.48229,147.5311681,,2389.896571,124.282848,,126215.4518,4896.982565,,3880.639692,239.9996642,,5480.033512,338.4588664,,4462.257772,273.5720598
1897.66926,157.1983133,,2400.106301,120.9983704,,126651.692,4647.584773,,3899.810824,249.5136024,,5491.908575,306.8907012,,4488.122367,269.4755865
1916.029482,183.6799348,,2414.254537,132.1319348,,126842.7324,5062.11848,,3930.211124,279.5699076,,5548.95405,345.8178031,,4519.318984,300.4969383
1937.684667,222.6405951,,2429.083089,151.5885263,,127378.0778,5185.56359,,3965.09529,324.1751275,,5582.590473,413.1813305,,4555.778872,348.6568264
1963.931106,272.6657878,,2447.506624,179.4107885,,128011.0948,5571.412093,,4006.124497,385.8203513,,5642.113494,475.6560028,,4596.573327,417.1353307
1994.453486,339.6875863,,2465.917706,218.3130382,,128736.4497,6220.449984,,4051.247393,470.1246667,,5689.604071,561.8237233,,4642.46117,511.3200427
2034.294606,426.2904736,,2491.074542,268.6730735,,129581.0838,7091.532146,,4112.210122,578.1377708,,5767.490731,674.5471772,,4705.918537,631.1013705
2082.293275,537.4071205,,2519.92671,335.2699608,,130537.0782,8265.630419,,4184.496705,716.8531254,,5865.882389,821.3817587,,4786.945,784.5496938
2142.977751,681.5850914,,2556.984504,423.1156591,,131737.6467,9751.254913,,4278.926415,895.3084,,5976.943513,1010.865275,,4887.22299,982.6139603
2213.857661,869.9077264,,2600.025442,538.4916658,,133278.2609,11578.78879,,4390.094396,1122.237351,,6105.857282,1253.258299,,5005.96661,1239.98971
2301.27392,1116.197691,,2651.736392,689.9502568,,135086.4119,13737.96994,,4526.064649,1413.2721,,6264.263155,1563.946756,,5147.578133,1563.91741
2411.480976,1440.863895,,2715.634362,891.0663034,,137378.737,16425.49816,,4701.040588,1792.866141,,6462.77062,1964.239654,,5326.973418,1983.394386
2555.50115,1867.57704,,2796.177293,1157.67666,,140082.1956,19913.94101,,4915.706359,2275.572407,,6702.461846,2473.671926,,5554.480126,2528.50197
2747.906948,2425.349298,,2899.943727,1510.466992,,143207.0129,23595.85786,,5190.721332,2896.230826,,7023.112147,3126.094979,,5847.982542,3234.898672
3008.463364,3150.962387,,3037.332291,1977.136995,,147062.7804,28201.4731,,5547.669721,3691.065314,,7440.489519,3954.065264,,6222.799354,4142.983648
3366.043421,4097.371334,,3222.549272,2591.882417,,151815.7127,34133.07467,,6004.46506,4699.64783,,7984.81037,4994.292971,,6729.225938,5313.076226
3849.202765,5303.050099,,3475.046952,3398.303848,,157686.1587,40910.93954,,6613.701228,5983.880333,,8697.610358,6292.212244,,7405.575918,6801.467347
4498.655686,6829.4276,,3825.492672,4460.273076,,164608.5411,49071.40278,,7413.859333,7600.013431,,,,,8312.730162,8679.874638
5387.369204,8765.687298,,4293.734601,5819.447838,,173075.2346,58857.13561,,8462.538072,9626.815267,,,,,9527.783022,11045.7103
6586.966885,11191.1483,,4945.546566,7577.768643,,183028.1525,70265.14995,,9843.732577,12163.56685,,,,,11130.36131,13963.56609
8206.141473,14228.2366,,5842.048581,9834.590243,,,,,11631.49302,15280.55759,,,,,13238.42167,17554.24651
,,,7079.556394,12727.99353,,,,,13945.19219,19117.52338,,,,,15997.39689,21923.25447
,,,8753.984072,16353.74597,,,,,16920.62976,23790.68812,,,,,19542.2906,27190.74074
,,,,,,,,,,,,,,,24092.27336,33474.93831
