3962.791464,624.2522302,,3445.910138,373.8757144,,5284.073105,1091.357874,,5814.479296,1067.253765,,7563.179279,2034.67184,,6352.63882,1550.425756
3872.14572,555.0285207,,3388.079892,317.8546409,,5266.45751,986.5579355,,5748.124421,897.8075428,,7532.904506,1670.505521,,6323.118575,1258.941581
3886.879781,483.290948,,3406.11594,251.4147228,,5406.115762,873.8644653,,5843.771685,681.7169906,,7792.610644,1334.062253,,6480.09302,971.6512068
3903.072305,444.2685026,,3429.97437,206.0799597,,5552.637618,788.8566261,,5929.660049,549.6442676,,8004.460112,1071.961251,,6605.592972,767.8045866
3931.347862,419.5751322,,3444.194746,173.1489477,,5676.72168,715.4431061,,5977.644625,423.5845587,,8112.506858,847.1701423,,6670.062403,589.7580424
3948.416087,420.6228989,,3457.702393,150.1408885,,5780.70294,686.5113702,,5994.042132,346.3737135,,8160.071313,702.1398856,,6706.801347,468.667687
3973.312426,434.6666665,,3475.916201,135.0687305,,5900.605695,643.0093744,,6024.214228,269.5911358,,8212.757308,583.3505405,,6733.023233,397.1665309
3914.762329,573.7410673,,3449.075734,248.0525344,,5958.174635,828.537151,,5994.008046,447.9335489,,8190.701207,813.0491301,,6715.217689,554.0757479
3956.288963,580.9128158,,3481.655302,225.3112223,,6092.05778,782.0856954,,6031.962326,399.1643156,,8310.033611,713.8229611,,6752.646136,478.2586288
3997.178542,614.3003904,,3501.93338,216.1557359,,6228.629795,758.0397813,,6071.958145,369.5292609,,8318.357786,672.485106,,6820.80398,436.4212803
4053.221627,656.8067385,,3521.724528,211.3255601,,6342.791412,737.8908671,,6093.355529,335.4805775,,8425.591085,655.312822,,6834.619225,402.586763
4118.159495,746.0262495,,3548.08582,235.3428877,,6472.049108,765.9438316,,6134.350018,363.2589133,,8501.712232,711.199521,,6879.435466,434.4235188
4198.820128,863.3954306,,3577.4674,270.7513363,,6604.063727,833.6022506,,6175.755577,435.6947016,,8567.305058,841.6408515,,6906.045622,511.9433273
4291.305741,1018.69011,,3611.468911,321.1294978,,6748.699503,893.2752269,,6230.617411,501.7509478,,8684.764483,972.5588597,,6986.202763,590.0716084
4376.120927,1211.29559,,3647.334692,389.8427579,,6873.052574,974.476207,,6275.608168,596.5747192,,8813.826906,1156.270688,,7038.143206,705.525725
4517.536465,1463.78706,,3692.004378,479.4174787,,7021.415033,1083.064394,,6347.723231,726.1324372,,8978.182565,1398.037325,,7120.866624,861.7877778
4678.049302,1778.646753,,3746.009891,597.8081735,,7194.168462,1225.869739,,6432.653059,896.7498362,,9176.892587,1704.940661,,7222.831454,1068.773671
4884.352762,2164.039893,,3815.166761,753.388811,,7392.700631,1420.378919,,6543.725771,1121.949787,,9434.511854,2091.926564,,7358.693391,1342.223367
5178.14985,2655.910111,,3895.926205,956.3481915,,7603.82689,1674.834873,,6674.072638,1416.285719,,9753.878014,2576.284862,,7526.14011,1693.935407
5548.628479,3256.592698,,3996.954132,1222.705259,,7846.119258,2009.027693,,6838.056002,1797.353997,,10156.15981,3171.185723,,7743.529205,2143.293731
5983.400955,3970.925485,,4124.682075,1571.215342,,8137.025311,2443.164428,,7048.37904,2288.87807,,10661.87038,3898.758761,,8028.480032,2712.512605
6574.497537,4855.931997,,4290.615055,2027.368252,,8492.956586,2997.850644,,,,,11297.39467,4780.558504,,8401.805,3429.61595
7321.570658,5923.041434,,4515.972071,2626.674362,,8947.561369,3694.568567,,,,,12097.32169,5838.737762,,8893.292564,4322.838892
8251.930656,7200.061001,,4813.788889,3397.260964,,9533.401987,4554.635122,,,,,13108.15164,7111.929195,,9540.76943,5427.155089
9406.996231,8730.4278,,5218.507611,4385.984263,,10285.5702,5602.307339,,,,,14340.86207,8609.724919,,10386.06616,6775.612953
10796.73485,10543.48911,,5758.464798,5635.060538,,11233.80203,6857.412668,,,,,15858.37038,10374.41128,,11497.25766,8418.406565
12544.6461,12710.45678,,6505.943101,7211.726104,,12438.58792,8347.05834,,,,,17705.25235,12443.54747,,12901.62289,10371.33473
14673.75702,15279.0208,,7501.616003,9191.511952,,13925.05456,10085.05642,,,,,19960.47822,14842.43056,,14689.27975,12676.67965
17279.41322,18323.03306,,8841.767786,11648.71758,,,,,,,,22664.65057,17637.47616,,16917.9583,15386.64844
20391.34399,21892.4383,,10594.05237,14659.32097,,,,,,,,25893.92504,20889.52653,,19674.97676,18539.80103
24257.34218,26109.00466,,12866.77978,18300.23177,,,,,,,,29704.98305,24618.0644,,23028.20296,22201.51861
28921.6671,31015.44523,,15758.25539,22706.35555,,,,,,,,34215.88473,28968.71117,,27066.66649,26431.33531
34543.60332,36722.92655,,19460.69883,28010.94528,,,,,,,,39518.04594,34047.78933,,31879.58957,31290.12545
41327.08184,43255.16154,,24123.47301,34309.58316,,,,,,,,45682.19842,39945.08118,,37640.29652,36945.38845
